Observation id,August 1820-1841 Puzzle Box Day 2 Mitch,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,,,,,,,
,,,,,,,,
Observation date,2022-03-01 07:36:14,,,,,,,
,,,,,,,,
Description,Mitch coding August puzzle box video for coder reliability. Coded March 2022,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
139.207,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,START
143.111,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
147.815,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
156.826,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
157.626,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
161.930,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
168.436,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
175.245,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
177.847,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
178.248,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
179.548,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
181.249,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
185.954,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
197.968,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
199.269,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
200.570,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
207.877,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
212.080,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
214.683,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
216.886,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
218.588,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
227.596,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
230.999,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
237.906,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
240.508,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
243.011,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
248.617,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
267.535,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
282.952,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
290.660,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
298.767,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
302.270,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
306.074,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
313.383,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
321.091,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
326.696,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
328.798,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
331.800,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,STOP
348.618,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,START
353.323,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
368.236,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
370.039,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
379.849,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
395.363,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
398.266,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
399.669,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
421.090,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
432.200,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
439.108,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
441.211,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,STOP
474.742,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,START
477.747,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
510.280,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
513.281,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
517.585,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
519.287,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
530.500,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
542.912,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
594.364,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
608.977,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
695.865,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
706.975,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
825.693,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
826.495,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,STOP
1233.499,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Male,5m,,,START
1242.410,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Male,5m,,,STOP
1701.871,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Male,5m,,,START
1705.374,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,START
1713.980,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Male,1m,,,START
1716.585,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
1720.287,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Male,1m,,,STOP
1727.394,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Male,5m,,,STOP
1739.906,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
1748.918,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
1786.955,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
1792.961,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
1842.011,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
1843.512,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
1868.538,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
1871.539,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
1878.845,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
1896.562,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
1913.081,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
1921.588,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
1924.093,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
1927.093,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
1933.101,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
1941.110,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
1950.519,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
1952.119,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
1957.125,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
1964.633,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
1970.138,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
1981.650,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
1985.153,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
1992.961,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,STOP
2109.977,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Male,5m,,,START
2141.707,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Male,5m,,,STOP
2157.023,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,START
2165.631,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
2174.342,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2193.959,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2200.267,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
2207.673,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,STOP
2251.017,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,START
2252.920,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
2257.224,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2263.130,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2265.131,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2272.140,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2278.446,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2294.161,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2296.564,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
2302.469,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
2304.771,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2316.985,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2411.677,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2415.182,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2437.204,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2437.703,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2438.804,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2442.709,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2460.828,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2472.640,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2486.754,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2498.165,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2537.503,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2538.606,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2543.811,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2545.312,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2563.430,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2565.330,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2570.536,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2576.341,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2585.052,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2590.956,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2601.567,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
2614.079,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
2647.513,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2660.526,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2681.749,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
2687.653,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
2691.958,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2692.758,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2699.464,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2704.872,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2708.776,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2717.083,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2718.285,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2722.187,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2725.693,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2729.294,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2736.702,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2741.008,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2742.610,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2750.516,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2798.464,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
2799.565,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,STOP
2823.889,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,5m,,,START
2828.794,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
2861.727,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,STOP
2870.836,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,1m,,,START
2882.248,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2915.880,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2919.987,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2923.691,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2928.996,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
2939.907,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,STOP
2942.208,C:/Users/parso/Desktop/August_PuzzleBox_1820-1841_PP6_08182020_Day2_Vid1.MOD,7201.690,29.97,Female,Interact,,,START
