Observation,Scent Marking,subject,nonfeed,month
September 1610 feeding obs 1.csv,2,1610,FALSE,September
September 1610 feeding obs 2.csv,2,1610,FALSE,September
September 1610 feeding obs 3.csv,3,1610,FALSE,September
September 1610 feeding obs 4.csv,2,1610,FALSE,September
September 1610 nonfeeding Obs1.csv,0,1610,TRUE,September
September 1610 nonfeeding obs2.csv,2,1610,TRUE,September
September 1610 nonfeeding obs3.csv,0,1610,TRUE,September
September 1610 nonfeeding obs4.csv,0,1610,TRUE,September
September 1617 feeding obs 1.csv,1,1617,FALSE,September
September 1617 feeding obs 2.csv,1,1617,FALSE,September
September 1617 feeding obs 3.csv,3,1617,FALSE,September
September 1617 feeding obs 4.csv,2,1617,FALSE,September
September 1617 nonfeeding obs1.csv,0,1617,TRUE,September
September 1617 nonfeeding obs2.csv,0,1617,TRUE,September
September 1617 nonfeeding obs3.csv,0,1617,TRUE,September
September 1617 nonfeeding obs4.csv,0,1617,TRUE,September
September 1622 feeding obs 1.csv,4,1622,FALSE,September
September 1622 feeding obs 2.csv,2,1622,FALSE,September
September 1622 feeding obs 3.csv,3,1622,FALSE,September
September 1622 feeding obs 4.csv,6,1622,FALSE,September
September 1622 nonfeeding Obs1.csv,0,1622,TRUE,September
September 1622 nonfeeding Obs2.csv,0,1622,TRUE,September
September 1622 nonfeeding obs3.csv,1,1622,TRUE,September
September 1622 nonfeedings obs4.csv,0,1622,TRUE,September
September 1623 feeding obs 1.csv,2,1623,FALSE,September
September 1623 feeding obs 2.csv,1,1623,FALSE,September
September 1623 feeding obs 3.csv,3,1623,FALSE,September
September 1623 feeding obs 4.csv,3,1623,FALSE,September
September 1623 nonfeeding obs1.csv,0,1623,TRUE,September
September 1623 nonfeeding Obs2.csv,0,1623,TRUE,September
September 1623 nonfeeding obs3.csv,0,1623,TRUE,September
September 1623 nonfeeding obs4.csv,1,1623,TRUE,September
September 1703 feeding obs 1.csv,1,1703,FALSE,September
September 1703 feeding obs 2.csv,1,1703,FALSE,September
September 1703 feeding obs 3.csv,1,1703,FALSE,September
September 1703 feeding obs 4.csv,1,1703,FALSE,September
September 1703 nonfeeding Obs1.csv,0,1703,TRUE,September
September 1703 nonfeeding obs2.csv,3,1703,TRUE,September
September 1703 nonfeeding obs3.csv,0,1703,TRUE,September
September 1703 nonfeeding obs4.csv,0,1703,TRUE,September
September 1802 feeding obs 1.csv,1,1802,FALSE,September
September 1802 feeding obs 2.csv,3,1802,FALSE,September
September 1802 feeding obs 3.csv,2,1802,FALSE,September
September 1802 feeding obs 4.csv,2,1802,FALSE,September
September 1802 nonfeeding ob4.csv,0,1802,TRUE,September
September 1802 nonfeeding obs1.csv,0,1802,TRUE,September
September 1802 nonfeeding Obs2.csv,0,1802,TRUE,September
September 1802 nonfeeding obs3.csv,0,1802,TRUE,September
September 1803 feeding obs 1.csv,0,1803,FALSE,September
September 1803 feeding obs 2.csv,0,1803,FALSE,September
September 1803 feeding obs 3.csv,0,1803,FALSE,September
September 1803 feeding obs 4.csv,0,1803,FALSE,September
September 1803 nonfeeding obs1.csv,0,1803,TRUE,September
September 1803 nonfeeding obs2.csv,1,1803,TRUE,September
September 1803 nonfeeding obs3.csv,0,1803,TRUE,September
September 1803 nonfeeding obs4.csv,0,1803,TRUE,September
September 1820 feeding obs 1.csv,4,1820,FALSE,September
September 1820 feeding obs 2.csv,3,1820,FALSE,September
September 1820 feeding obs 3.csv,2,1820,FALSE,September
September 1820 feeding obs 4.csv,5,1820,FALSE,September
September 1820 nonfeeding obs 3.csv,0,1820,TRUE,September
September 1820 nonfeeding obs1.csv,2,1820,TRUE,September
September 1820 nonfeeding Obs2.csv,1,1820,TRUE,September
September 1820 nonfeeding obs4.csv,1,1820,TRUE,September
September 1841 feeding obs 1.csv,0,1841,FALSE,September
September 1841 feeding obs 2.csv,0,1841,FALSE,September
September 1841 feeding obs 3.csv,0,1841,FALSE,September
September 1841 feeding obs 4.csv,1,1841,FALSE,September
September 1841 nonfeeding Obs1.csv,0,1841,TRUE,September
September 1841 nonfeeding obs2.csv,0,1841,TRUE,September
September 1841 nonfeeding obs3.csv,0,1841,TRUE,September
September 1841 nonfeeding obs4.csv,0,1841,TRUE,September
September 1842 feeding obs 1.csv,3,1842,FALSE,September
September 1842 feeding obs 2.csv,3,1842,FALSE,September
September 1842 feeding obs 3.csv,2,1842,FALSE,September
September 1842 feeding obs 4.csv,1,1842,FALSE,September
September 1842 nonfeeding obs1.csv,0,1842,TRUE,September
September 1842 nonfeeding obs2.csv,0,1842,TRUE,September
September 1842 nonfeeding obs3.csv,0,1842,TRUE,September
September 1842 nonfeeding obs4.csv,0,1842,TRUE,September
September 1850 feeding obs 1.csv,3,1850,FALSE,September
September 1850 feeding obs 2.csv,1,1850,FALSE,September
September 1850 feeding obs 3.csv,3,1850,FALSE,September
September 1850 feeding obs 4.csv,5,1850,FALSE,September
September 1850 nonfeeding obs1.csv,1,1850,TRUE,September
September 1850 nonfeeding Obs2.csv,1,1850,TRUE,September
September 1850 nonfeeding obs3.csv,0,1850,TRUE,September
September 1850 nonfeeding obs4.csv,0,1850,TRUE,September
September 1851 feeding obs 1.csv,1,1851,FALSE,September
September 1851 feeding obs 2.csv,0,1851,FALSE,September
September 1851 feeding obs 3.csv,0,1851,FALSE,September
September 1851 feeding obs 4.csv,1,1851,FALSE,September
September 1851 nonfeeding Obs1.csv,0,1851,TRUE,September
September 1851 nonfeeding obs2.csv,1,1851,TRUE,September
September 1851 nonfeeding obs3.csv,0,1851,TRUE,September
September 1851 nonfeeding obs4.csv,0,1851,TRUE,September
September 1853 feeding obs 1.csv,0,1853,FALSE,September
September 1853 feeding obs 2.csv,1,1853,FALSE,September
September 1853 feeding obs 3.csv,0,1853,FALSE,September
September 1853 feeding obs 4.csv,0,1853,FALSE,September
September 1853 nonfeeding Obs1.csv,0,1853,TRUE,September
September 1853 nonfeeding obs2.csv,1,1853,TRUE,September
September 1853 nonfeeding obs3.csv,1,1853,TRUE,September
September 1853 nonfeeding obs4.csv,0,1853,TRUE,September
October 1600 feeding obs 2.csv,2,1600,FALSE,October
October 1600 feeding obs 3.csv,5,1600,FALSE,October
October 1600 feeding obs 4.csv,2,1600,FALSE,October
October 1600 feeding obs1.csv,4,1600,FALSE,October
October 1600 nonfeeding obs 3.csv,2,1600,TRUE,October
October 1600 nonfeeding obs1.csv,1,1600,TRUE,October
October 1600 nonfeeding obs2.csv,1,1600,TRUE,October
October 1600 nonfeeding obs4.csv,0,1600,TRUE,October
October 1601 feeding obs 2.csv,2,1601,FALSE,October
October 1601 feeding obs 3.csv,2,1601,FALSE,October
October 1601 feeding obs 4.csv,1,1601,FALSE,October
October 1601 feeding obs1.csv,1,1601,FALSE,October
October 1601 nonfeeding obs1.csv,0,1601,TRUE,October
October 1601 nonfeeding obs2.csv,0,1601,TRUE,October
October 1601 nonfeeding obs3.csv,0,1601,TRUE,October
October 1601 nonfeeding obs4.csv,0,1601,TRUE,October
October 1602 feeding obs 1.csv,3,1602,FALSE,October
October 1602 feeding obs 2.csv,3,1602,FALSE,October
October 1602 feeding obs 3.csv,6,1602,FALSE,October
October 1602 feeding obs 4.csv,2,1602,FALSE,October
October 1602 nonfeeding obs1.csv,0,1602,TRUE,October
October 1602 nonfeeding obs2.csv,0,1602,TRUE,October
October 1602 nonfeeding obs3.csv,0,1602,TRUE,October
October 1602 nonfeeding obs4.csv,0,1602,TRUE,October
October 1610 feeding obs 1.csv,2,1610,FALSE,October
October 1610 feeding obs 3.csv,2,1610,FALSE,October
October 1610 feeding obs 4.csv,1,1610,FALSE,October
October 1610 feeding obs2.csv,0,1610,FALSE,October
October 1610 nonfeeding obs1.csv,0,1610,TRUE,October
October 1610 nonfeeding obs2.csv,0,1610,TRUE,October
October 1610 nonfeeding obs3.csv,0,1610,TRUE,October
October 1610 nonfeeding obs4.csv,0,1610,TRUE,October
October 1617 feeding obs 1.csv,2,1617,FALSE,October
October 1617 feeding obs 2.csv,2,1617,FALSE,October
October 1617 feeding obs 3.csv,3,1617,FALSE,October
October 1617 feeding obs 4.csv,3,1617,FALSE,October
October 1617 nonfeeding obs 3.csv,0,1617,TRUE,October
October 1617 nonfeeding obs1.csv,0,1617,TRUE,October
October 1617 nonfeeding obs2.csv,0,1617,TRUE,October
October 1617 nonfeeding obs4.csv,0,1617,TRUE,October
October 1622 feeding obs 2.csv,5,1622,FALSE,October
October 1622 feeding obs 3.csv,5,1622,FALSE,October
October 1622 feeding obs 4.csv,5,1622,FALSE,October
October 1622 feeding obs1.csv,3,1622,FALSE,October
October 1622 nonfeeding obs1.csv,0,1622,TRUE,October
October 1622 nonfeeding obs2.csv,1,1622,TRUE,October
October 1622 nonfeeding obs3.csv,2,1622,TRUE,October
October 1622 nonfeeding obs4.csv,0,1622,TRUE,October
October 1623 feeding obs 2.csv,2,1623,FALSE,October
October 1623 feeding obs 3.csv,3,1623,FALSE,October
October 1623 feeding obs 4.csv,2,1623,FALSE,October
October 1623 feeding obs1.csv,4,1623,FALSE,October
October 1623 nonfeeding obs1.csv,0,1623,TRUE,October
October 1623 nonfeeding obs2.csv,1,1623,TRUE,October
October 1623 nonfeeding obs3.csv,1,1623,TRUE,October
October 1623 nonfeeding obs4.csv,0,1623,TRUE,October
October 1703 feeding obs 1.csv,2,1703,FALSE,October
October 1703 feeding obs 3.csv,1,1703,FALSE,October
October 1703 feeding obs 4.csv,2,1703,FALSE,October
October 1703 feeding obs2.csv,1,1703,FALSE,October
October 1703 nonfeeding Obs1.csv,0,1703,TRUE,October
October 1703 nonfeeding obs2.csv,1,1703,TRUE,October
October 1703 nonfeeding obs3.csv,0,1703,TRUE,October
October 1703 nonfeeding obs4.csv,0,1703,TRUE,October
October 1802 feeding obs 1.csv,3,1802,FALSE,October
October 1802 feeding obs 2.csv,3,1802,FALSE,October
October 1802 feeding obs 3.csv,4,1802,FALSE,October
October 1802 feeding obs 4.csv,1,1802,FALSE,October
October 1802 nonfeeding obs 3.csv,0,1802,TRUE,October
October 1802 nonfeeding obs1.csv,0,1802,TRUE,October
October 1802 nonfeeding obs2.csv,1,1802,TRUE,October
October 1802 nonfeeding obs4.csv,0,1802,TRUE,October
October 1803 feeding obs 1.csv,0,1803,FALSE,October
October 1803 feeding obs 3.csv,1,1803,FALSE,October
October 1803 feeding obs 4.csv,1,1803,FALSE,October
October 1803 feeding obs2.csv,1,1803,FALSE,October
October 1803 nonfeeding obs1.csv,0,1803,TRUE,October
October 1803 nonfeeding obs2.csv,0,1803,TRUE,October
October 1803 nonfeeding obs3.csv,2,1803,TRUE,October
October 1803 nonfeeding obs4.csv,0,1803,TRUE,October
October 1820 feeding obs 2.csv,2,1820,FALSE,October
October 1820 feeding obs 3.csv,1,1820,FALSE,October
October 1820 feeding obs 4.csv,4,1820,FALSE,October
October 1820 feeding obs1.csv,2,1820,FALSE,October
October 1820 nonfeeding obs1.csv,3,1820,TRUE,October
October 1820 nonfeeding obs2.csv,0,1820,TRUE,October
October 1820 nonfeeding obs3.csv,2,1820,TRUE,October
October 1820 nonfeeding obs4.csv,0,1820,TRUE,October
October 1841 feeding obs 2.csv,2,1841,FALSE,October
October 1841 feeding obs 3.csv,1,1841,FALSE,October
October 1841 feeding obs 4.csv,2,1841,FALSE,October
October 1841 feeding obs1.csv,2,1841,FALSE,October
October 1841 nonfeeding obs1.csv,1,1841,TRUE,October
October 1841 nonfeeding obs2.csv,1,1841,TRUE,October
October 1841 nonfeeding obs3.csv,2,1841,TRUE,October
October 1841 nonfeeding obs4.csv,2,1841,TRUE,October
October 1842 feeding obs 1.csv,3,1842,FALSE,October
October 1842 feeding obs 3.csv,3,1842,FALSE,October
October 1842 feeding obs 4.csv,0,1842,FALSE,October
October 1842 feeding obs2.csv,2,1842,FALSE,October
October 1842 nonfeeding obs1.csv,0,1842,TRUE,October
October 1842 nonfeeding obs2.csv,0,1842,TRUE,October
October 1842 nonfeeding obs3.csv,1,1842,TRUE,October
October 1842 nonfeeding obs4.csv,0,1842,TRUE,October
October 1850 feeding obs 1.csv,1,1850,FALSE,October
October 1850 feeding obs 3.csv,3,1850,FALSE,October
October 1850 feeding obs 4.csv,1,1850,FALSE,October
October 1850 feeding obs2.csv,4,1850,FALSE,October
October 1850 nonfeeding obs1.csv,0,1850,TRUE,October
October 1850 nonfeeding obs2.csv,0,1850,TRUE,October
October 1850 nonfeeding obs3.csv,2,1850,TRUE,October
October 1850 nonfeeding obs4.csv,0,1850,TRUE,October
October 1851 feding obs 1.csv,0,1851,FALSE,October
October 1851 feeding obs 3.csv,1,1851,FALSE,October
October 1851 feeding obs 4.csv,0,1851,FALSE,October
October 1851 feeding obs2.csv,1,1851,FALSE,October
October 1851 nonfeeding obs 2.csv,0,1851,TRUE,October
October 1851 nonfeeding obs 3.csv,0,1851,TRUE,October
October 1851 nonfeeding obs1.csv,0,1851,TRUE,October
October 1851 nonfeeding obs4.csv,1,1851,TRUE,October
October 1853 feeding obs 1.csv,0,1853,FALSE,October
October 1853 feeding obs 2.csv,1,1853,FALSE,October
October 1853 feeding obs 3.csv,0,1853,FALSE,October
October 1853 feeding obs 4.csv,0,1853,FALSE,October
October 1853 nonfeeding obs1.csv,1,1853,TRUE,October
October 1853 nonfeeding obs2.csv,0,1853,TRUE,October
October 1853 nonfeeding obs3.csv,0,1853,TRUE,October
October 1853 nonfeeding obs4.csv,0,1853,TRUE,October
November 1600 feeding obs 1.csv,4,1600,FALSE,November
November 1600 feeding obs 2.csv,2,1600,FALSE,November
November 1600 feeding obs 3.csv,5,1600,FALSE,November
November 1600 feeding obs 4.csv,4,1600,FALSE,November
November 1600 nonfeeding obs1.csv,1,1600,TRUE,November
November 1600 nonfeeding obs2.csv,1,1600,TRUE,November
November 1600 nonfeeding obs3.csv,0,1600,TRUE,November
November 1600 nonfeeding obs4.csv,0,1600,TRUE,November
November 1601 feeding obs 1.csv,1,1601,FALSE,November
November 1601 feeding obs 2.csv,0,1601,FALSE,November
November 1601 feeding obs 3.csv,0,1601,FALSE,November
November 1601 feeding obs 4.csv,2,1601,FALSE,November
November 1601 nonfeeding obs1.csv,0,1601,TRUE,November
November 1601 nonfeeding obs2.csv,2,1601,TRUE,November
November 1601 nonfeeding obs3.csv,0,1601,TRUE,November
November 1601 nonfeeding obs4.csv,0,1601,TRUE,November
November 1602 feeding obs 1.csv,6,1602,FALSE,November
November 1602 feeding obs 2.csv,5,1602,FALSE,November
November 1602 feeding obs 3.csv,6,1602,FALSE,November
November 1602 feeding obs 4.csv,5,1602,FALSE,November
November 1602 nonfeeding obs1.csv,0,1602,TRUE,November
November 1602 nonfeeding obs2.csv,1,1602,TRUE,November
November 1602 nonfeeding obs3.csv,0,1602,TRUE,November
November 1602 nonfeeding obs4.csv,0,1602,TRUE,November
November 1610 feeding obs 1.csv,1,1610,FALSE,November
November 1610 feeding obs 2.csv,4,1610,FALSE,November
November 1610 feeding obs 3.csv,3,1610,FALSE,November
November 1610 feeding obs 4.csv,5,1610,FALSE,November
November 1610 nonfeeding obs1.csv,0,1610,TRUE,November
November 1610 nonfeeding obs2.csv,0,1610,TRUE,November
November 1610 nonfeeding obs3.csv,1,1610,TRUE,November
November 1610 nonfeeding obs4.csv,0,1610,TRUE,November
November 1617 feeding obs 1.csv,3,1617,FALSE,November
November 1617 feeding obs 2.csv,1,1617,FALSE,November
November 1617 feeding obs 3.csv,5,1617,FALSE,November
November 1617 feeding obs 4.csv,5,1617,FALSE,November
November 1617 nonfeeding obs1.csv,0,1617,TRUE,November
November 1617 nonfeeding obs2.csv,0,1617,TRUE,November
November 1617 nonfeeding obs3.csv,0,1617,TRUE,November
November 1617 nonfeeding obs4.csv,0,1617,TRUE,November
November 1622 feeding obs 1.csv,3,1622,FALSE,November
November 1622 feeding obs 2.csv,4,1622,FALSE,November
November 1622 feeding obs 3.csv,5,1622,FALSE,November
November 1622 feeding obs 4.csv,4,1622,FALSE,November
November 1622 nonfeeding obs1.csv,3,1622,TRUE,November
November 1622 nonfeeding obs2.csv,0,1622,TRUE,November
November 1622 nonfeeding obs3.csv,0,1622,TRUE,November
November 1622 nonfeeding obs4.csv,0,1622,TRUE,November
November 1623 feeding obs 1.csv,1,1623,FALSE,November
November 1623 feeding obs 2.csv,4,1623,FALSE,November
November 1623 feeding obs 3.csv,4,1623,FALSE,November
November 1623 feeding obs 4.csv,7,1623,FALSE,November
November 1623 nonfeeding obs1.csv,0,1623,TRUE,November
November 1623 nonfeeding obs2.csv,1,1623,TRUE,November
November 1623 nonfeeding obs3.csv,0,1623,TRUE,November
November 1623 nonfeeding obs4.csv,0,1623,TRUE,November
November 1703 feeding obs 1.csv,0,1703,FALSE,November
November 1703 feeding obs 2.csv,1,1703,FALSE,November
November 1703 feeding obs 3.csv,1,1703,FALSE,November
November 1703 feeding obs 4.csv,4,1703,FALSE,November
November 1703 nonfeeding obs1.csv,1,1703,TRUE,November
November 1703 nonfeeding obs2.csv,0,1703,TRUE,November
November 1703 nonfeeding obs3.csv,2,1703,TRUE,November
November 1703 nonfeeding obs4.csv,0,1703,TRUE,November
November 1802 feeding obs 1.csv,4,1802,FALSE,November
November 1802 feeding obs 2.csv,2,1802,FALSE,November
November 1802 feeding obs 3.csv,4,1802,FALSE,November
November 1802 feeding obs 4.csv,3,1802,FALSE,November
November 1802 nonfeeding obs1.csv,1,1802,TRUE,November
November 1802 nonfeeding obs2.csv,1,1802,TRUE,November
November 1802 nonfeeding obs3.csv,0,1802,TRUE,November
November 1802 nonfeeding obs4.csv,0,1802,TRUE,November
November 1803 feeding obs 1.csv,1,1803,FALSE,November
November 1803 feeding obs 2.csv,1,1803,FALSE,November
November 1803 feeding obs 3.csv,1,1803,FALSE,November
November 1803 feeding obs 4.csv,2,1803,FALSE,November
November 1803 nonfeeding obs1.csv,2,1803,TRUE,November
November 1803 nonfeeding obs2.csv,0,1803,TRUE,November
November 1803 nonfeeding obs3.csv,0,1803,TRUE,November
November 1803 nonfeeding obs4.csv,2,1803,TRUE,November
November 1820 feeding obs 1.csv,0,1820,FALSE,November
November 1820 feeding obs 2.csv,3,1820,FALSE,November
November 1820 feeding obs 3.csv,1,1820,FALSE,November
November 1820 feeding obs 4.csv,2,1820,FALSE,November
November 1820 nonfeeding obs1.csv,0,1820,TRUE,November
November 1820 nonfeeding obs2.csv,0,1820,TRUE,November
November 1820 nonfeeding obs3.csv,0,1820,TRUE,November
November 1820 nonfeeding obs4.csv,0,1820,TRUE,November
November 1841 feeding obs 1.csv,0,1841,FALSE,November
November 1841 feeding obs 2.csv,1,1841,FALSE,November
November 1841 feeding obs 3.csv,3,1841,FALSE,November
November 1841 feeding obs 4.csv,2,1841,FALSE,November
November 1841 nonfeeding obs1.csv,0,1841,TRUE,November
November 1841 nonfeeding obs2.csv,0,1841,TRUE,November
November 1841 nonfeeding obs3.csv,0,1841,TRUE,November
November 1841 nonfeeding obs4.csv,0,1841,TRUE,November
November 1842 feeding obs 1.csv,1,1842,FALSE,November
November 1842 feeding obs 2.csv,2,1842,FALSE,November
November 1842 feeding obs 3.csv,1,1842,FALSE,November
November 1842 feeding obs 4.csv,2,1842,FALSE,November
November 1842 nonfeeding obs1.csv,0,1842,TRUE,November
November 1842 nonfeeding obs2.csv,0,1842,TRUE,November
November 1842 nonfeeding obs3.csv,0,1842,TRUE,November
November 1842 nonfeeding obs4.csv,0,1842,TRUE,November
November 1850 feeding obs 1.csv,3,1850,FALSE,November
November 1850 feeding obs 2.csv,4,1850,FALSE,November
November 1850 feeding obs 3.csv,1,1850,FALSE,November
November 1850 feeding obs 4.csv,0,1850,FALSE,November
November 1850 nonfeeding obs1.csv,1,1850,TRUE,November
November 1850 nonfeeding obs2.csv,1,1850,TRUE,November
November 1850 nonfeeding obs3.csv,0,1850,TRUE,November
November 1850 nonfeeding obs4.csv,2,1850,TRUE,November
November 1851 feeding obs 1.csv,0,1851,FALSE,November
November 1851 feeding obs 2.csv,0,1851,FALSE,November
November 1851 feeding obs 3.csv,1,1851,FALSE,November
November 1851 feeding obs 4.csv,0,1851,FALSE,November
November 1851 nonfeeding obs1.csv,0,1851,TRUE,November
November 1851 nonfeeding obs2.csv,0,1851,TRUE,November
November 1851 nonfeeding obs3.csv,1,1851,TRUE,November
November 1851 nonfeeding obs4.csv,0,1851,TRUE,November
November 1853 feeding obs 1.csv,1,1853,FALSE,November
November 1853 feeding obs 2.csv,2,1853,FALSE,November
November 1853 feeding obs 3.csv,1,1853,FALSE,November
November 1853 feeding obs 4.csv,1,1853,FALSE,November
November 1853 nonfeeding obs1.csv,0,1853,TRUE,November
November 1853 nonfeeding obs2.csv,0,1853,TRUE,November
November 1853 nonfeeding obs3.csv,0,1853,TRUE,November
November 1853 nonfeeding obs4.csv,0,1853,TRUE,November
